Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein,Precursor Mz,Product Mz
molecules1,230921_Std_100nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,6.87,2195535,58603,85487,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Std_200nM_GBT_RC104_UKG1_1,Trimethylamine N-oxide,6.87,1907667,61191,72155,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Std_200nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,6.83,2175669,75680,96478,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Poo_RC104_UKG1_Full1,Trimethylamine N-oxide,6.9,1375624,67240,51797,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Poo_RC104_UKG1_Full2,Trimethylamine N-oxide,6.83,1455930,133749,51921,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Poo_RC104_UKG1_Full3,Trimethylamine N-oxide,6.83,1468518,84839,53202,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_ 0nM_A,Trimethylamine N-oxide,6.83,2061429,85711,68125,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_ 0nM_B,Trimethylamine N-oxide,6.87,947563,25437,38173,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_ 0nM_C,Trimethylamine N-oxide,6.87,1089980,31855,39539,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_10nM_A,Trimethylamine N-oxide,6.87,2662313,91108,94872,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_10nM_B,Trimethylamine N-oxide,6.83,1268468,78696,48368,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_10nM_C,Trimethylamine N-oxide,6.87,1817879,133052,64821,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_100nM_A,Trimethylamine N-oxide,6.83,2073621,203777,73362,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_100nM_B,Trimethylamine N-oxide,6.83,2320200,132554,88310,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_100nM_C,Trimethylamine N-oxide,6.87,1490536,74420,53178,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_250nM_A,Trimethylamine N-oxide,6.87,1373492,43301,52768,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_250nM_B,Trimethylamine N-oxide,6.87,1684344,79467,74708,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_250nM_Blk,Trimethylamine N-oxide,6.87,86538,26258,3951,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_250nM_C,Trimethylamine N-oxide,6.87,1102353,69649,39057,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_500nM_A,Trimethylamine N-oxide,5.63,25373,19028,1011,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_500nM_B,Trimethylamine N-oxide,6.87,1433496,58410,50166,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_500nM_Blk,Trimethylamine N-oxide,6.87,90005,80999,5501,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_500nM_C,Trimethylamine N-oxide,6.87,2311461,92752,81783,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_1000nM_A,Trimethylamine N-oxide,6.83,2187998,89500,74813,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_1000nM_B,Trimethylamine N-oxide,6.87,1232726,104386,48154,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_1000nM_Blk,Trimethylamine N-oxide,6.94,51477,25698,1625,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_1000nM_C,Trimethylamine N-oxide,6.87,1070769,81331,40383,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_3000nM_A,Trimethylamine N-oxide,6.9,998524,76565,34936,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_3000nM_B,Trimethylamine N-oxide,6.87,1355956,26046,45630,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_3000nM_Blk,Trimethylamine N-oxide,6.9,71786,14559,3487,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Smp_RC104_UKG1_3000nM_C,Trimethylamine N-oxide,6.9,1844509,221584,73337,#N/A,molecules1,76.1557,58.9602
molecules1,230921_Std_0nM_GBT_G5_UKG_1_FS,Trimethylamine N-oxide,7.01,267489,19511,8843,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_0nM_GBT_G5_UKG_2_FS,Trimethylamine N-oxide,6.9,288194,16604,7567,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_G5_UKG_1_FS,Trimethylamine N-oxide,6.94,323678,20670,8823,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_G5_UKG_2_FS,Trimethylamine N-oxide,6.9,263245,15381,7764,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_G5_UKG_1_FS,Trimethylamine N-oxide,7.04,284956,15420,6976,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_G5_UKG_2_FS,Trimethylamine N-oxide,6.94,278932,14696,6784,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_G5_UKG_1_FS,Trimethylamine N-oxide,6.97,310182,15200,8619,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_G5_UKG_2_FS,Trimethylamine N-oxide,6.97,305065,13727,9715,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_G5_UKG_Full1,Trimethylamine N-oxide,6.9,353072,13909,10250,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_G5_UKG_Full2,Trimethylamine N-oxide,6.9,345598,10510,10152,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_G5_UKG_Full3,Trimethylamine N-oxide,6.97,315485,12265,9630,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_0nM_A,Trimethylamine N-oxide,7.01,514976,16697,14296,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_0nM_B,Trimethylamine N-oxide,6.87,289673,12966,8564,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_0nM_C,Trimethylamine N-oxide,6.97,174624,12523,6142,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_2nM_A,Trimethylamine N-oxide,7.01,276897,18193,9778,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_2nM_B,Trimethylamine N-oxide,6.97,778218,20993,22904,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_2nM_C,Trimethylamine N-oxide,6.97,428131,12065,13136,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_5nM_A,Trimethylamine N-oxide,6.9,366102,20246,11968,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_5nM_B,Trimethylamine N-oxide,7.01,72617,5859,3068,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_5nM_blk,Trimethylamine N-oxide,7.11,10552,4215,445,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_5nM_C,Trimethylamine N-oxide,7.08,436878,15583,11097,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_10nM_A,Trimethylamine N-oxide,6.94,275660,18663,8341,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_10nM_B,Trimethylamine N-oxide,6.94,188429,16348,4875,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_10nM_C,Trimethylamine N-oxide,6.94,585607,19938,17776,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_50nM_A,Trimethylamine N-oxide,6.94,435821,15902,14396,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_50nM_B,Trimethylamine N-oxide,6.9,141863,11843,3867,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_50nM_blk,Trimethylamine N-oxide,7.01,3067,5639,382,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_50nM_C,Trimethylamine N-oxide,6.97,167606,12481,4632,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_200nM_A,Trimethylamine N-oxide,6.97,298956,9929,7443,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_200nM_B,Trimethylamine N-oxide,6.97,338067,15874,7380,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_200nM_C,Trimethylamine N-oxide,7.01,585208,24525,18539,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_1000nM_A,Trimethylamine N-oxide,6.97,271175,12868,6109,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_1000nM_B,Trimethylamine N-oxide,6.9,344547,17556,9995,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_1000nM_blk,Trimethylamine N-oxide,7.04,14556,5302,598,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_G5_UKG_1000nM_C,Trimethylamine N-oxide,6.94,441508,13781,12126,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_0nM_GBT_RC078_UKG1_1,Trimethylamine N-oxide,6.87,255686,75136,9271,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_0nM_GBT_RC078_UKG1_2,Trimethylamine N-oxide,6.9,298232,92767,11569,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_RC078_UKG1_1,Trimethylamine N-oxide,6.9,263338,82995,10278,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_RC078_UKG1_2,Trimethylamine N-oxide,6.87,337588,109996,12036,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_RC078_UKG1_1,Trimethylamine N-oxide,6.94,305085,104783,10733,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_RC078_UKG1_2,Trimethylamine N-oxide,6.83,319834,93477,10490,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_RC078_UKG1_1,Trimethylamine N-oxide,6.9,296443,97190,8502,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_RC078_UKG1_2,Trimethylamine N-oxide,6.9,244512,65408,9525,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC078_UKG1_Full1,Trimethylamine N-oxide,6.94,286064,68846,9876,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC078_UKG1_Full2,Trimethylamine N-oxide,6.83,330250,87549,10175,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC078_UKG1_Full3,Trimethylamine N-oxide,6.87,234873,46759,9154,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_0nM_A,Trimethylamine N-oxide,7.01,311044,110307,12541,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_0nM_B,Trimethylamine N-oxide,6.9,345537,97232,13774,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_0nM_C,Trimethylamine N-oxide,6.83,252243,68559,11876,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_10nM_A,Trimethylamine N-oxide,6.9,429295,226488,16315,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_10nM_B,Trimethylamine N-oxide,6.87,320780,143127,10541,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_10nM_C,Trimethylamine N-oxide,6.83,198476,95681,6998,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_50nM_A,Trimethylamine N-oxide,6.97,937987,165083,29005,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_50nM_B,Trimethylamine N-oxide,6.9,369543,167622,12054,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_50nM_C,Trimethylamine N-oxide,6.87,128046,62315,5351,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_200nM_A,Trimethylamine N-oxide,6.9,605899,160041,18904,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_200nM_B,Trimethylamine N-oxide,6.9,546783,166389,18263,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_200nM_C,Trimethylamine N-oxide,6.9,238321,47131,9274,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_500nM_A,Trimethylamine N-oxide,7.01,555171,151937,14665,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_500nM_B,Trimethylamine N-oxide,6.87,324661,135515,10555,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_500nM_C,Trimethylamine N-oxide,6.9,438079,129272,12810,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_1000nM_A,Trimethylamine N-oxide,6.94,267661,32646,10564,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_1000nM_B,Trimethylamine N-oxide,6.9,343756,119162,16294,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_1000nM_C,Trimethylamine N-oxide,6.94,449813,165358,13082,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_2000nM_A,Trimethylamine N-oxide,6.83,762442,256502,23562,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_2000nM_B,Trimethylamine N-oxide,6.9,415254,139409,14640,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_2000nM_C-10x,Trimethylamine N-oxide,6.9,372833,155649,10346,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC078_UKG1_5000nM_A,Trimethylamine N-oxide,6.94,263402,92081,9208,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_0nM_GBT_RC104_UKG1_1,Trimethylamine N-oxide,7.08,24408,20999,1199,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_0nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,6.8,12987,45681,497,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_RC104_UKG1_1,Trimethylamine N-oxide,6.83,14870,21407,1079,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_50nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,7.01,24144,37909,1366,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_RC104_UKG1_1,Trimethylamine N-oxide,6.87,26464,28777,1328,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_100nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,6.9,22442,18563,1631,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_RC104_UKG1_1,Trimethylamine N-oxide,7.11,15744,19826,1144,#N/A,molecules1,76.1557,42.276
molecules1,230921_Std_200nM_GBT_RC104_UKG1_2,Trimethylamine N-oxide,6.77,28701,11589,1950,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC104_UKG1_Full1,Trimethylamine N-oxide,6.73,10863,22210,558,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC104_UKG1_Full2,Trimethylamine N-oxide,6.87,12788,21259,843,#N/A,molecules1,76.1557,42.276
molecules1,230921_Poo_RC104_UKG1_Full3,Trimethylamine N-oxide,6.83,12097,24646,668,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC104_UKG1_ 0nM_A,Trimethylamine N-oxide,6.94,18588,22786,1127,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC104_UKG1_ 0nM_B,Trimethylamine N-oxide,7.01,8006,13269,806,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC104_UKG1_ 0nM_C,Trimethylamine N-oxide,6.9,6919,19676,913,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC104_UKG1_10nM_A,Trimethylamine N-oxide,7.04,9822,40029,775,#N/A,molecules1,76.1557,42.276
molecules1,230921_Smp_RC104_UKG1_10nM_B,Trimethylamine N-oxide,6.9,3434,27331,753,#N/A,molecules1,76.1557,42.276
