Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_B,"2,3-Pyridinedicarboxylic acid",9.83,13985,0,6350,-3.2
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_C,"2,3-Pyridinedicarboxylic acid",9.98,9175,0,3146,-2.1
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_A,"2,3-Pyridinedicarboxylic acid",9.94,4413,0,3952,-0.6
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_B,"2,3-Pyridinedicarboxylic acid",9.87,14211,0,5126,-2.4
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_C,"2,3-Pyridinedicarboxylic acid",9.93,5681,0,3498,-1.1
HILIC-Pos_Standards,231004_Smp_G5_UKG1_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_UKG1_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_UKG1_C,"2,3-Pyridinedicarboxylic acid",9.48,4923,0,2634,-2
HILIC-Pos_Standards,231004_Smp_LabBlk1_A,"2,3-Pyridinedicarboxylic acid",9.93,2839,0,2146,-1.6
HILIC-Pos_Standards,231004_Smp_LabBlk1_B,"2,3-Pyridinedicarboxylic acid",9.38,116832,0,13430,-2.2
HILIC-Pos_Standards,231004_Smp_LabBlk1_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk3_A,"2,3-Pyridinedicarboxylic acid",9.37,52573,0,10551,-1.8
HILIC-Pos_Standards,231004_Smp_LabBlk3_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk3_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_C,"2,3-Pyridinedicarboxylic acid",9.32,4924,0,3349,-2.1
HILIC-Pos_Standards,231004_Smp_LabBlk5_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk5_B,"2,3-Pyridinedicarboxylic acid",11.01,2726,0,1424,-1.4
HILIC-Pos_Standards,231004_Smp_LabBlk5_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_A,"2,3-Pyridinedicarboxylic acid",10.49,2209,0,1507,-2.6
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_C,"2,3-Pyridinedicarboxylic acid",9.83,3520,0,2605,-2
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_A,"2,3-Pyridinedicarboxylic acid",10.28,3225,0,1804,-4.4
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_B,"2,3-Pyridinedicarboxylic acid",9.86,5162,0,4367,-0.6
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_A,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_B,"2,3-Pyridinedicarboxylic acid",9.47,3677,0,2840,-2.9
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_C,"2,3-Pyridinedicarboxylic acid",9.92,4598,0,4156,-3.2
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_A,"2,3-Pyridinedicarboxylic acid",9.73,3272,0,2985,-0.3
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_B,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_C,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_1,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_2,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_1,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_2,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InH2O_1,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InH2O_2,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InMatrix_1,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InMatrix_2,"2,3-Pyridinedicarboxylic acid",10.47,14827,0,10241,-4.3
HILIC-Pos_Standards,231004_Std_H2OinMatrix_1,"2,3-Pyridinedicarboxylic acid",#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_H2OinMatrix_2,"2,3-Pyridinedicarboxylic acid",9.98,3884,0,3695,-0.7
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full1,2-Heptyl-3-hydroxy-quinolone,2.24,48532,0,17055,4.6
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full2,2-Heptyl-3-hydroxy-quinolone,2.21,52556,0,21919,5.5
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full3,2-Heptyl-3-hydroxy-quinolone,2.21,26063,0,15602,1.4
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full4,2-Heptyl-3-hydroxy-quinolone,2.19,58339,0,15857,4.4
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half1,2-Heptyl-3-hydroxy-quinolone,2.24,34165,0,12965,3.8
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half2,2-Heptyl-3-hydroxy-quinolone,2.23,30373,0,11649,4.3
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half3,2-Heptyl-3-hydroxy-quinolone,2.21,6268,0,3247,3.1
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half4,2-Heptyl-3-hydroxy-quinolone,2.21,36697,0,13350,3.4
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_A,2-Heptyl-3-hydroxy-quinolone,2.21,413594,0,147301,4.5
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_B,2-Heptyl-3-hydroxy-quinolone,2.23,151367,0,59378,5.6
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_C,2-Heptyl-3-hydroxy-quinolone,2.21,515377,0,181688,5.7
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_A,2-Heptyl-3-hydroxy-quinolone,2.26,7134,0,3721,1.1
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_B,2-Heptyl-3-hydroxy-quinolone,2.23,203508,0,69677,4.3
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_A,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_B,2-Heptyl-3-hydroxy-quinolone,1.56,20788,0,20026,-1.7
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_A,2-Heptyl-3-hydroxy-quinolone,2.22,234823,0,78077,4.8
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_B,2-Heptyl-3-hydroxy-quinolone,2.21,246047,0,77330,5.5
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_UKG1_A,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_UKG1_B,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_G5_UKG1_C,2-Heptyl-3-hydroxy-quinolone,1.61,111161,0,95336,-0.5
HILIC-Pos_Standards,231004_Smp_LabBlk1_A,2-Heptyl-3-hydroxy-quinolone,1.67,1127977,271382,142741,-2.1
HILIC-Pos_Standards,231004_Smp_LabBlk1_B,2-Heptyl-3-hydroxy-quinolone,1.79,228686,0,75249,-0.8
HILIC-Pos_Standards,231004_Smp_LabBlk1_C,2-Heptyl-3-hydroxy-quinolone,1.65,118509,0,67392,-2.2
HILIC-Pos_Standards,231004_Smp_LabBlk2_A,2-Heptyl-3-hydroxy-quinolone,1.71,44081,0,25674,-1
HILIC-Pos_Standards,231004_Smp_LabBlk2_B,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_C,2-Heptyl-3-hydroxy-quinolone,1.61,18564,0,13546,-1.5
HILIC-Pos_Standards,231004_Smp_LabBlk3_A,2-Heptyl-3-hydroxy-quinolone,1.42,16123,0,15703,-1.5
HILIC-Pos_Standards,231004_Smp_LabBlk3_B,2-Heptyl-3-hydroxy-quinolone,1.44,17434,0,12027,-1.5
HILIC-Pos_Standards,231004_Smp_LabBlk3_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_A,2-Heptyl-3-hydroxy-quinolone,1.46,16407,0,12087,-2.9
HILIC-Pos_Standards,231004_Smp_LabBlk4_B,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk5_A,2-Heptyl-3-hydroxy-quinolone,2.21,580203,0,175973,5.1
HILIC-Pos_Standards,231004_Smp_LabBlk5_B,2-Heptyl-3-hydroxy-quinolone,2.21,546689,0,212653,4.9
HILIC-Pos_Standards,231004_Smp_LabBlk5_C,2-Heptyl-3-hydroxy-quinolone,2.21,544569,0,160182,5.3
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_A,2-Heptyl-3-hydroxy-quinolone,1.69,102881,0,64052,-0.6
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_B,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_A,2-Heptyl-3-hydroxy-quinolone,3.1,3425,0,1797,-5.8
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_B,2-Heptyl-3-hydroxy-quinolone,2.13,6890,0,4140,-0.9
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_A,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_B,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_C,2-Heptyl-3-hydroxy-quinolone,1.56,32784,0,20842,-0.7
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_A,2-Heptyl-3-hydroxy-quinolone,2.21,11455,0,9636,0.2
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_B,2-Heptyl-3-hydroxy-quinolone,2.25,7897,0,6379,4.2
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_C,2-Heptyl-3-hydroxy-quinolone,1.58,93758,0,33959,-1.7
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_A,2-Heptyl-3-hydroxy-quinolone,1.59,26751,0,17308,-0.6
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_B,2-Heptyl-3-hydroxy-quinolone,1.71,46733,0,26234,-1
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_C,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_A,2-Heptyl-3-hydroxy-quinolone,2.23,25316,0,17657,8.4
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_B,2-Heptyl-3-hydroxy-quinolone,1.73,71240,0,48406,-0.1
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_C,2-Heptyl-3-hydroxy-quinolone,1.75,35842,0,30580,-0.3
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_1,2-Heptyl-3-hydroxy-quinolone,1.65,116827024,1442240,5451635,-2.5
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_2,2-Heptyl-3-hydroxy-quinolone,1.66,53689972,776043,2517620,-3.1
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_1,2-Heptyl-3-hydroxy-quinolone,1.68,116703696,624461,5156809,-2.5
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_2,2-Heptyl-3-hydroxy-quinolone,1.67,32062892,445903,1390091,-2.5
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InH2O_1,2-Heptyl-3-hydroxy-quinolone,2.45,5756,0,4502,-3
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InH2O_2,2-Heptyl-3-hydroxy-quinolone,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InMatrix_1,2-Heptyl-3-hydroxy-quinolone,2.22,22897,0,13263,3.5
HILIC-Pos_Standards,231004_Std_4uMStdsMix2InMatrix_2,2-Heptyl-3-hydroxy-quinolone,2.19,22717,0,9797,2.8
HILIC-Pos_Standards,231004_Std_H2OinMatrix_1,2-Heptyl-3-hydroxy-quinolone,2.24,40073,0,17288,3.9
HILIC-Pos_Standards,231004_Std_H2OinMatrix_2,2-Heptyl-3-hydroxy-quinolone,2.17,16382,0,8079,2.2
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full1,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full2,2-O-alpha-D-Glucosylglycerol,11,2175,0,1653,3.4
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full3,2-O-alpha-D-Glucosylglycerol,10.47,3342,0,2246,-0.3
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Full4,2-O-alpha-D-Glucosylglycerol,10.37,10395,0,5601,3.1
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half1,2-O-alpha-D-Glucosylglycerol,10.25,17034,0,14274,0.9
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half2,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half3,2-O-alpha-D-Glucosylglycerol,9.92,7419,0,4587,1.4
HILIC-Pos_Standards,231004_Poo_PooKinDissSept23_Half4,2-O-alpha-D-Glucosylglycerol,9.42,13227,0,9157,1.5
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_A,2-O-alpha-D-Glucosylglycerol,10.66,3580,0,2095,1
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_B,2-O-alpha-D-Glucosylglycerol,10.37,6786,0,6166,3.8
HILIC-Pos_Standards,231004_Smp_G5_Mix1_Kin_C,2-O-alpha-D-Glucosylglycerol,10.5,3415,0,2014,-4.7
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_A,2-O-alpha-D-Glucosylglycerol,9.63,8732,0,3973,2.4
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_B,2-O-alpha-D-Glucosylglycerol,9.82,12549,0,10609,2.9
HILIC-Pos_Standards,231004_Smp_G5_Mix1iN_Kin_C,2-O-alpha-D-Glucosylglycerol,9.78,4137,0,2160,-1.4
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_A,2-O-alpha-D-Glucosylglycerol,9.13,5994,0,3642,2.1
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_B,2-O-alpha-D-Glucosylglycerol,10.55,3427,0,2709,3.2
HILIC-Pos_Standards,231004_Smp_G5_Mix2_Kin_C,2-O-alpha-D-Glucosylglycerol,11.03,5811,0,4986,1.9
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_A,2-O-alpha-D-Glucosylglycerol,9.49,5368,0,2856,1.9
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_B,2-O-alpha-D-Glucosylglycerol,9.84,4542,0,2917,3.8
HILIC-Pos_Standards,231004_Smp_G5_Mix2iN_Kin_C,2-O-alpha-D-Glucosylglycerol,9.88,5736,0,3580,0.8
HILIC-Pos_Standards,231004_Smp_G5_UKG1_A,2-O-alpha-D-Glucosylglycerol,10.53,3713,0,3459,3.3
HILIC-Pos_Standards,231004_Smp_G5_UKG1_B,2-O-alpha-D-Glucosylglycerol,10.94,5951,0,4241,1.3
HILIC-Pos_Standards,231004_Smp_G5_UKG1_C,2-O-alpha-D-Glucosylglycerol,9.8,3258,0,3165,0.4
HILIC-Pos_Standards,231004_Smp_LabBlk1_A,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk1_B,2-O-alpha-D-Glucosylglycerol,10.13,10450,0,10947,0.1
HILIC-Pos_Standards,231004_Smp_LabBlk1_C,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_A,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_B,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk2_C,2-O-alpha-D-Glucosylglycerol,9.1,7535,0,4902,2
HILIC-Pos_Standards,231004_Smp_LabBlk3_A,2-O-alpha-D-Glucosylglycerol,10.16,16470,0,16123,0.4
HILIC-Pos_Standards,231004_Smp_LabBlk3_B,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk3_C,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk4_A,2-O-alpha-D-Glucosylglycerol,9.51,10121,0,7848,2.1
HILIC-Pos_Standards,231004_Smp_LabBlk4_B,2-O-alpha-D-Glucosylglycerol,10.07,4841,0,3286,1.6
HILIC-Pos_Standards,231004_Smp_LabBlk4_C,2-O-alpha-D-Glucosylglycerol,10.21,9654,0,10136,3.4
HILIC-Pos_Standards,231004_Smp_LabBlk5_A,2-O-alpha-D-Glucosylglycerol,9.47,5116,0,2725,-6.2
HILIC-Pos_Standards,231004_Smp_LabBlk5_B,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_LabBlk5_C,2-O-alpha-D-Glucosylglycerol,10.28,151045,0,13313,-6.6
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_A,2-O-alpha-D-Glucosylglycerol,10.15,3442,0,3253,2.3
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_B,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_CXBLK_C,2-O-alpha-D-Glucosylglycerol,9.28,3739,0,2528,0.8
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_A,2-O-alpha-D-Glucosylglycerol,10.21,7927,0,4280,1.4
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_B,2-O-alpha-D-Glucosylglycerol,10.05,5436,0,3436,1.8
HILIC-Pos_Standards,231004_Smp_RC078_S7_C3_D6_C,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_A,2-O-alpha-D-Glucosylglycerol,10.15,5952,0,3638,2
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_B,2-O-alpha-D-Glucosylglycerol,9.83,5179,0,4768,0.4
HILIC-Pos_Standards,231004_Smp_RC078_UKH1_C,2-O-alpha-D-Glucosylglycerol,9.51,4043,0,3355,0.9
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_A,2-O-alpha-D-Glucosylglycerol,9.92,25669,0,23453,2.4
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_B,2-O-alpha-D-Glucosylglycerol,9.47,13989,0,10279,2.3
HILIC-Pos_Standards,231004_Smp_RC078_UKH2_C,2-O-alpha-D-Glucosylglycerol,9.48,5588,0,4059,4.2
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_A,2-O-alpha-D-Glucosylglycerol,10.18,5182,0,3859,0.7
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_B,2-O-alpha-D-Glucosylglycerol,9.46,3836,0,2840,1.1
HILIC-Pos_Standards,231004_Smp_RC104_UCH1_C,2-O-alpha-D-Glucosylglycerol,10.44,4016,0,3272,0.7
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_A,2-O-alpha-D-Glucosylglycerol,10.5,4285,0,3376,-0.2
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_B,2-O-alpha-D-Glucosylglycerol,11,3270,0,2217,2.8
HILIC-Pos_Standards,231004_Smp_RC104_UKH1_C,2-O-alpha-D-Glucosylglycerol,10.58,2343,0,1804,-2.3
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_1,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InH2O_2,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_1,2-O-alpha-D-Glucosylglycerol,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,231004_Std_4uMStdsMix1InMatrix_2,2-O-alpha-D-Glucosylglycerol,10.58,8760,0,6365,1.7
